"","Date","Time","State.UnionTerritory","Cured","Deaths","Confirmed","NewCasesInDay","NewDeathsInDay","NewCuredInDay"
"348",2021-02-22,"08:00","Andhra Pradesh",881511,7167,889298,88,0,72
"349",2021-02-23,"08:00","Andhra Pradesh",881582,7167,889339,41,0,71
"350",2021-02-24,"08:00","Andhra Pradesh",881666,7168,889409,70,1,84
"351",2021-02-25,"08:00","Andhra Pradesh",881732,7168,889503,94,0,66
"352",2021-02-26,"08:00","Andhra Pradesh",881806,7168,889585,82,0,74
"353",2021-02-27,"08:00","Andhra Pradesh",881877,7169,889681,96,1,71
"354",2021-02-28,"08:00","Andhra Pradesh",881963,7169,889799,118,0,86
"355",2021-03-01,"08:00","Andhra Pradesh",882029,7169,889916,117,0,66
"356",2021-03-02,"08:00","Andhra Pradesh",882080,7169,889974,58,0,51
"357",2021-03-03,"08:00","Andhra Pradesh",882137,7169,890080,106,0,57
"358",2021-03-04,"08:00","Andhra Pradesh",882219,7170,890215,135,1,82
"359",2021-03-05,"08:00","Andhra Pradesh",882275,7171,890317,102,1,56
"360",2021-03-06,"08:00","Andhra Pradesh",882369,7172,890441,124,1,94
"361",2021-03-07,"08:00","Andhra Pradesh",882462,7173,890556,115,1,93
"362",2021-03-08,"08:00","Andhra Pradesh",882520,7174,890692,136,1,58
"363",2021-03-09,"08:00","Andhra Pradesh",882581,7176,890766,74,2,61
"364",2021-03-10,"08:00","Andhra Pradesh",882670,7176,890884,118,0,89
"365",2021-03-11,"08:00","Andhra Pradesh",882670,7176,890884,0,0,0
"366",2021-03-12,"08:00","Andhra Pradesh",882763,7177,891004,120,1,93
"367",2021-03-13,"08:00","Andhra Pradesh",882981,7180,891388,384,3,218
"368",2021-03-14,"08:00","Andhra Pradesh",883113,7182,891563,175,2,132
"369",2021-03-15,"08:00","Andhra Pradesh",883277,7184,891861,298,2,164
"370",2021-03-16,"08:00","Andhra Pradesh",883380,7185,892008,147,1,103
"371",2021-03-17,"08:00","Andhra Pradesh",883505,7185,892269,261,0,125
"372",2021-03-18,"08:00","Andhra Pradesh",883642,7186,892522,253,1,137
"373",2021-03-19,"08:00","Andhra Pradesh",883759,7186,892740,218,0,117
"374",2021-03-20,"08:00","Andhra Pradesh",883890,7187,892986,246,1,131
"375",2021-03-21,"08:00","Andhra Pradesh",884094,7189,893366,380,2,204
"376",2021-03-22,"08:00","Andhra Pradesh",884357,7189,893734,368,0,263
"377",2021-03-23,"08:00","Andhra Pradesh",884471,7191,894044,310,2,114
"378",2021-03-24,"08:00","Andhra Pradesh",884727,7193,894536,492,2,256
"379",2021-03-25,"08:00","Andhra Pradesh",884978,7197,895121,585,4,251
"380",2021-03-26,"08:00","Andhra Pradesh",885209,7201,895879,758,4,231
"381",2021-03-27,"08:00","Andhra Pradesh",885515,7203,896863,984,2,306
"382",2021-03-28,"08:00","Andhra Pradesh",885892,7203,897810,947,0,377
"383",2021-03-29,"08:00","Andhra Pradesh",886216,7205,898815,1005,2,324
"384",2021-03-30,"08:00","Andhra Pradesh",886498,7210,899812,997,5,282
"385",2021-03-31,"08:00","Andhra Pradesh",886978,7213,900805,993,3,480
"386",2021-04-01,"08:00","Andhra Pradesh",887434,7217,901989,1184,4,456
"387",2021-04-02,"08:00","Andhra Pradesh",887898,7220,903260,1271,3,464
"388",2021-04-03,"08:00","Andhra Pradesh",888508,7225,904548,1288,5,610
"389",2021-04-04,"08:00","Andhra Pradesh",889295,7234,905946,1398,9,787
"390",2021-04-05,"08:00","Andhra Pradesh",890137,7239,907676,1730,5,842
"391",2021-04-06,"08:00","Andhra Pradesh",891048,7244,909002,1326,5,911
"392",2021-04-07,"08:00","Andhra Pradesh",891883,7251,910943,1941,7,835
"393",2021-04-08,"08:00","Andhra Pradesh",892736,7262,913274,2331,11,853
"394",2021-04-09,"08:00","Andhra Pradesh",893651,7268,915832,2558,6,915
"395",2021-04-10,"08:00","Andhra Pradesh",894896,7279,918597,2765,11,1245
"396",2021-04-11,"08:00","Andhra Pradesh",895949,7291,921906,3309,12,1053
"397",2021-04-12,"08:00","Andhra Pradesh",897147,7300,925401,3495,9,1198
"398",2021-04-13,"08:00","Andhra Pradesh",898238,7311,928664,3263,11,1091
"399",2021-04-14,"08:00","Andhra Pradesh",899721,7321,932892,4228,10,1483
"400",2021-04-15,"08:00","Andhra Pradesh",901327,7339,937049,4157,18,1606
"401",2021-04-16,"08:00","Andhra Pradesh",903072,7353,942135,5086,14,1745
"402",2021-04-17,"08:00","Andhra Pradesh",905266,7373,948231,6096,20,2194
"403",2021-04-18,"08:00","Andhra Pradesh",907598,7388,955455,7224,15,2332
"404",2021-04-19,"08:00","Andhra Pradesh",909941,7410,962037,6582,22,2343
"405",2021-04-20,"08:00","Andhra Pradesh",912510,7437,968000,5963,27,2569
"406",2021-04-21,"08:00","Andhra Pradesh",915626,7472,976987,8987,35,3116
"407",2021-04-22,"08:00","Andhra Pradesh",918985,7510,986703,9716,38,3359
"408",2021-04-23,"08:00","Andhra Pradesh",922977,7541,997462,10759,31,3992
"409",2021-04-24,"08:00","Andhra Pradesh",927418,7579,1009228,11766,38,4441
"410",2021-04-25,"08:00","Andhra Pradesh",931839,7616,1020926,11698,37,4421
"411",2021-04-26,"08:00","Andhra Pradesh",936143,7685,1033560,12634,69,4304
"412",2021-04-27,"08:00","Andhra Pradesh",940574,7736,1043441,9881,51,4431
"413",2021-04-28,"08:00","Andhra Pradesh",947629,7800,1054875,11434,64,7055
"414",2021-04-29,"08:00","Andhra Pradesh",954062,7871,1069544,14669,71,6433
"415",2021-04-30,"08:00","Andhra Pradesh",962250,7928,1084336,14792,57,8188
"416",2021-05-01,"08:00","Andhra Pradesh",970718,7992,1101690,17354,64,8468
"417",2021-05-02,"08:00","Andhra Pradesh",982297,8053,1121102,19412,61,11579
"418",2021-05-03,"08:00","Andhra Pradesh",993708,8136,1145022,23920,83,11411
"419",2021-05-04,"08:00","Andhra Pradesh",1003935,8207,1163994,18972,71,10227
"420",2021-05-05,"08:00","Andhra Pradesh",1016142,8289,1184028,20034,82,12207
"421",2021-05-06,"08:00","Andhra Pradesh",1027270,8374,1206232,22204,85,11128
"422",2021-05-07,"08:00","Andhra Pradesh",1037411,8446,1228186,21954,72,10141
"423",2021-05-08,"08:00","Andhra Pradesh",1050160,8519,1245374,17188,73,12749
"424",2021-05-09,"08:00","Andhra Pradesh",1069432,8615,1265439,20065,96,19272
"425",2021-05-10,"08:00","Andhra Pradesh",1088264,8707,1287603,22164,92,18832
"426",2021-05-11,"08:00","Andhra Pradesh",1104431,8791,1302589,14986,84,16167
"427",2021-05-12,"08:00","Andhra Pradesh",1118933,8899,1322934,20345,108,14502
"428",2021-05-13,"08:00","Andhra Pradesh",1138028,8988,1344386,21452,89,19095
"429",2021-05-14,"08:00","Andhra Pradesh",1156666,9077,1366785,22399,89,18638
"430",2021-05-15,"08:00","Andhra Pradesh",1175843,9173,1388803,22018,96,19177
"431",2021-05-16,"08:00","Andhra Pradesh",1194582,9271,1411320,22517,98,18739
"432",2021-05-17,"08:00","Andhra Pradesh",1215683,9372,1435491,24171,101,21101
"433",2021-05-18,"08:00","Andhra Pradesh",1233017,9481,1454052,18561,109,17334
"434",2021-05-19,"08:00","Andhra Pradesh",1254291,9580,1475372,21320,99,21274
"435",2021-05-20,"08:00","Andhra Pradesh",1279110,9686,1498532,23160,106,24819
"436",2021-05-21,"08:00","Andhra Pradesh",1302208,9800,1521142,22610,114,23098
"437",2021-05-22,"08:00","Andhra Pradesh",1323019,9904,1542079,20937,104,20811
"438",2021-05-23,"08:00","Andhra Pradesh",1341355,10022,1562060,19981,118,18336
"439",2021-05-24,"08:00","Andhra Pradesh",1361464,10126,1580827,18767,104,20109
"440",2021-05-25,"08:00","Andhra Pradesh",1379837,10222,1593821,12994,96,18373
"441",2021-05-26,"08:00","Andhra Pradesh",1400754,10328,1609105,15284,106,20917
"442",2021-05-27,"08:00","Andhra Pradesh",1424859,10427,1627390,18285,99,24105
"443",2021-05-28,"08:00","Andhra Pradesh",1446244,10531,1643557,16167,104,21385
"444",2021-05-29,"08:00","Andhra Pradesh",1466990,10634,1657986,14429,103,20746
"445",2021-05-30,"08:00","Andhra Pradesh",1487382,10738,1671742,13756,104,20392
"446",2021-05-31,"08:00","Andhra Pradesh",1508515,10832,1685142,13400,94,21133
"447",2021-06-01,"08:00","Andhra Pradesh",1528360,10930,1693085,7943,98,19845
"448",2021-06-02,"08:00","Andhra Pradesh",1546617,11034,1704388,11303,104,18257
"449",2021-06-03,"08:00","Andhra Pradesh",1562229,11132,1717156,12768,98,15612
"450",2021-06-04,"08:00","Andhra Pradesh",1578452,11213,1728577,11421,81,16223
"451",2021-06-05,"08:00","Andhra Pradesh",1593921,11296,1738990,10413,83,15469
"452",2021-06-06,"08:00","Andhra Pradesh",1609879,11376,1749363,10373,80,15958
"453",2021-06-07,"08:00","Andhra Pradesh",1623447,11466,1758339,8976,90,13568
"454",2021-06-08,"08:00","Andhra Pradesh",1637149,11552,1763211,4872,86,13702
"455",2021-06-09,"08:00","Andhra Pradesh",1651790,11629,1771007,7796,77,14641
"456",2021-06-10,"08:00","Andhra Pradesh",1664082,11696,1779773,8766,67,12292
"457",2021-06-11,"08:00","Andhra Pradesh",1677063,11763,1787883,8110,67,12981
"458",2021-06-12,"08:00","Andhra Pradesh",1688198,11824,1796122,8239,61,11135
"459",2021-06-13,"08:00","Andhra Pradesh",1699775,11882,1803074,6952,58,11577
"460",2021-06-14,"08:00","Andhra Pradesh",1712267,11940,1809844,6770,58,12492
"461",2021-06-15,"08:00","Andhra Pradesh",1722381,11999,1814393,4549,59,10114
"462",2021-06-16,"08:00","Andhra Pradesh",1732948,12052,1820134,5741,53,10567
"463",2021-06-17,"08:00","Andhra Pradesh",1743176,12109,1826751,6617,57,10228
"464",2021-06-18,"08:00","Andhra Pradesh",1750904,12167,1832902,6151,58,7728
"465",2021-06-19,"08:00","Andhra Pradesh",1759390,12224,1839243,6341,57,8486
"466",2021-06-20,"08:00","Andhra Pradesh",1767404,12269,1844917,5674,45,8014
"467",2021-06-21,"08:00","Andhra Pradesh",1775176,12319,1850563,5646,50,7772
"468",2021-06-22,"08:00","Andhra Pradesh",1782680,12363,1853183,2620,44,7504
"469",2021-06-23,"08:00","Andhra Pradesh",1791056,12416,1857352,4169,53,8376
"470",2021-06-24,"08:00","Andhra Pradesh",1798380,12452,1862036,4684,36,7324
"471",2021-06-25,"08:00","Andhra Pradesh",1804844,12490,1867017,4981,38,6464
"472",2021-06-26,"08:00","Andhra Pradesh",1811157,12528,1871475,4458,38,6313
"473",2021-06-27,"08:00","Andhra Pradesh",1816930,12566,1875622,4147,38,5773
"474",2021-06-28,"08:00","Andhra Pradesh",1822500,12599,1879872,4250,33,5570
"475",2021-06-29,"08:00","Andhra Pradesh",1827214,12630,1882096,2224,31,4714
"476",2021-06-30,"08:00","Andhra Pradesh",1832971,12671,1885716,3620,41,5757
"477",2021-07-01,"08:00","Andhra Pradesh",1838469,12706,1889513,3797,35,5498
"478",2021-07-02,"08:00","Andhra Pradesh",1842432,12744,1893354,3841,38,3963
"479",2021-07-03,"08:00","Andhra Pradesh",1846716,12779,1896818,3464,35,4284
"480",2021-07-04,"08:00","Andhra Pradesh",1851062,12815,1899748,2930,36,4346
"481",2021-07-05,"08:00","Andhra Pradesh",1854754,12844,1902923,3175,29,3692
"482",2021-07-06,"08:00","Andhra Pradesh",1858189,12870,1905023,2100,26,3435
"483",2021-07-07,"08:00","Andhra Pradesh",1861937,12898,1908065,3042,28,3748
"484",2021-07-08,"08:00","Andhra Pradesh",1865956,12919,1911231,3166,21,4019
"485",2021-07-09,"08:00","Andhra Pradesh",1869417,12946,1914213,2982,27,3461
"486",2021-07-10,"08:00","Andhra Pradesh",1873993,12960,1917253,3040,14,4576
"487",2021-07-11,"08:00","Andhra Pradesh",1877930,12986,1920178,2925,26,3937
"488",2021-07-12,"08:00","Andhra Pradesh",1881161,13002,1922843,2665,16,3231
"489",2021-07-13,"08:00","Andhra Pradesh",1884202,13024,1924421,1578,22,3041
"490",2021-07-14,"08:00","Andhra Pradesh",1887236,13042,1926988,2567,18,3034
"491",2021-07-15,"08:00","Andhra Pradesh",1890565,13057,1929579,2591,15,3329
"492",2021-07-16,"08:00","Andhra Pradesh",1893498,13081,1932105,2526,24,2933
"493",2021-07-17,"08:00","Andhra Pradesh",1896499,13097,1934450,2345,16,3001
"494",2021-07-18,"08:00","Andhra Pradesh",1898966,13115,1937122,2672,18,2467
"495",2021-07-19,"08:00","Andhra Pradesh",1902256,13132,1940096,2974,17,3290
"496",2021-07-20,"08:00","Andhra Pradesh",1905000,13154,1941724,1628,22,2744
"497",2021-07-21,"08:00","Andhra Pradesh",1907201,13178,1944222,2498,24,2201
"498",2021-07-22,"08:00","Andhra Pradesh",1909613,13197,1946749,2527,19,2412
"499",2021-07-23,"08:00","Andhra Pradesh",1911812,13209,1948592,1843,12,2199
"500",2021-07-24,"08:00","Andhra Pradesh",1914177,13223,1950339,1747,14,2365
"501",2021-07-25,"08:00","Andhra Pradesh",1916914,13241,1952513,2174,18,2737
"502",2021-07-26,"08:00","Andhra Pradesh",1919354,13256,1954765,2252,15,2440
"503",2021-07-27,"08:00","Andhra Pradesh",1921371,13273,1956392,1627,17,2017
"504",2021-07-28,"08:00","Andhra Pradesh",1923675,13292,1957932,1540,19,2304
"505",2021-07-29,"08:00","Andhra Pradesh",1925631,13312,1959942,2010,20,1956
"506",2021-07-30,"08:00","Andhra Pradesh",1927438,13332,1962049,2107,20,1807
"507",2021-07-31,"08:00","Andhra Pradesh",1929565,13354,1964117,2068,22,2127
"508",2021-08-01,"08:00","Andhra Pradesh",1931618,13377,1966175,2058,23,2053
"509",2021-08-02,"08:00","Andhra Pradesh",1934048,13395,1968462,2287,18,2430
"510",2021-08-03,"08:00","Andhra Pradesh",1936016,13410,1970008,1546,15,1968
"511",2021-08-04,"08:00","Andhra Pradesh",1937956,13428,1971554,1546,18,1940
"512",2021-08-05,"08:00","Andhra Pradesh",1940368,13444,1973996,2442,16,2412
"513",2021-08-06,"08:00","Andhra Pradesh",1942371,13468,1976141,2145,24,2003
"514",2021-08-07,"08:00","Andhra Pradesh",1944267,13490,1978350,2209,22,1896
"515",2021-08-08,"08:00","Andhra Pradesh",1946370,13513,1980258,1908,23,2103
"516",2021-08-09,"08:00","Andhra Pradesh",1948828,13531,1982308,2050,18,2458
"517",2021-08-10,"08:00","Andhra Pradesh",1950623,13549,1983721,1413,18,1795
"518",2021-08-11,"08:00","Andhra Pradesh",1952736,13564,1985182,1461,15,2113
"519",2020-04-03,"18:00","Arunachal Pradesh",0,0,1,1,0,0
"520",2020-04-04,"18:00","Arunachal Pradesh",0,0,1,0,0,0
"521",2020-04-05,"18:00","Arunachal Pradesh",0,0,1,0,0,0
"522",2020-04-06,"18:00","Arunachal Pradesh",0,0,1,0,0,0
"523",2020-04-07,"18:00","Arunachal Pradesh",0,0,1,0,0,0
"524",2020-04-08,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"525",2020-04-09,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"526",2020-04-10,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"527",2020-04-11,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"528",2020-04-12,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"529",2020-04-13,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"530",2020-04-14,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"531",2020-04-15,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"532",2020-04-16,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"533",2020-04-17,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"534",2020-04-18,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"535",2020-04-19,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"536",2020-04-20,"17:00","Arunachal Pradesh",0,0,1,0,0,0
"537",2020-04-21,"17:00","Arunachal Pradesh",1,0,1,0,0,1
"538",2020-04-22,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"539",2020-04-23,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"540",2020-04-24,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"541",2020-04-25,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"542",2020-04-26,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"543",2020-04-27,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"544",2020-04-28,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"545",2020-04-29,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"546",2020-04-30,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"547",2020-05-01,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"548",2020-05-02,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"549",2020-05-03,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"550",2020-05-04,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"551",2020-05-05,"17:00","Arunachal Pradesh",1,0,1,0,0,0
"552",2020-05-06,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"553",2020-05-07,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"554",2020-05-08,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"555",2020-05-09,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"556",2020-05-10,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"557",2020-05-11,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"558",2020-05-12,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"559",2020-05-13,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"560",2020-05-14,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"561",2020-05-15,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"562",2020-05-16,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"563",2020-05-17,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"564",2020-05-18,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"565",2020-05-19,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"566",2020-05-20,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"567",2020-05-21,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"568",2020-05-22,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"569",2020-05-23,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"570",2020-05-24,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"571",2020-05-25,"08:00","Arunachal Pradesh",1,0,1,0,0,0
"572",2020-05-26,"08:00","Arunachal Pradesh",1,0,2,1,0,0
"573",2020-05-27,"08:00","Arunachal Pradesh",1,0,2,0,0,0
"574",2020-05-28,"08:00","Arunachal Pradesh",1,0,2,0,0,0
"575",2020-05-29,"08:00","Arunachal Pradesh",1,0,3,1,0,0
"576",2020-05-30,"08:00","Arunachal Pradesh",1,0,3,0,0,0
"577",2020-05-31,"08:00","Arunachal Pradesh",1,0,4,1,0,0
"578",2020-06-01,"08:00","Arunachal Pradesh",1,0,4,0,0,0
"579",2020-06-02,"08:00","Arunachal Pradesh",1,0,22,18,0,0
"580",2020-06-03,"08:00","Arunachal Pradesh",1,0,22,0,0,0
"581",2020-06-04,"08:00","Arunachal Pradesh",1,0,38,16,0,0
"582",2020-06-05,"08:00","Arunachal Pradesh",1,0,42,4,0,0
"583",2020-06-06,"08:00","Arunachal Pradesh",1,0,45,3,0,0
"584",2020-06-07,"08:00","Arunachal Pradesh",1,0,47,2,0,0
"585",2020-06-08,"08:00","Arunachal Pradesh",1,0,51,4,0,0
"586",2020-06-09,"08:00","Arunachal Pradesh",1,0,51,0,0,0
"587",2020-06-10,"08:00","Arunachal Pradesh",1,0,57,6,0,0
"588",2020-06-11,"08:00","Arunachal Pradesh",2,0,57,0,0,1
"589",2020-06-12,"08:00","Arunachal Pradesh",4,0,61,4,0,2
"590",2020-06-13,"08:00","Arunachal Pradesh",4,0,67,6,0,0
"591",2020-06-14,"08:00","Arunachal Pradesh",4,0,87,20,0,0
"592",2020-06-15,"08:00","Arunachal Pradesh",7,0,91,4,0,3
"593",2020-06-16,"08:00","Arunachal Pradesh",7,0,91,0,0,0
"594",2020-06-17,"08:00","Arunachal Pradesh",7,0,95,4,0,0
"595",2020-06-18,"08:00","Arunachal Pradesh",7,0,99,4,0,0
"596",2020-06-19,"08:00","Arunachal Pradesh",10,0,103,4,0,3
"597",2020-06-20,"08:00","Arunachal Pradesh",11,0,103,0,0,1
"598",2020-06-21,"08:00","Arunachal Pradesh",14,0,135,32,0,3
"599",2020-06-22,"08:00","Arunachal Pradesh",15,0,135,0,0,1
"600",2020-06-23,"08:00","Arunachal Pradesh",21,0,139,4,0,6
"601",2020-06-24,"08:00","Arunachal Pradesh",22,0,148,9,0,1
"602",2020-06-25,"08:00","Arunachal Pradesh",38,0,158,10,0,16
"603",2020-06-26,"08:00","Arunachal Pradesh",38,1,160,2,1,0
"604",2020-06-27,"08:00","Arunachal Pradesh",42,1,172,12,0,4
"605",2020-06-28,"08:00","Arunachal Pradesh",54,1,177,5,0,12
"606",2020-06-29,"08:00","Arunachal Pradesh",60,1,182,5,0,6
"607",2020-06-30,"08:00","Arunachal Pradesh",61,1,187,5,0,1
"608",2020-07-01,"08:00","Arunachal Pradesh",62,1,191,4,0,1
"609",2020-07-02,"08:00","Arunachal Pradesh",66,1,195,4,0,4
"610",2020-07-03,"08:00","Arunachal Pradesh",66,1,195,0,0,0
"611",2020-07-04,"08:00","Arunachal Pradesh",75,1,252,57,0,9
"612",2020-07-05,"08:00","Arunachal Pradesh",76,1,259,7,0,1
"613",2020-07-06,"08:00","Arunachal Pradesh",78,1,269,10,0,2
"614",2020-07-07,"08:00","Arunachal Pradesh",92,2,270,1,1,14
"615",2020-07-08,"08:00","Arunachal Pradesh",105,2,276,6,0,13
"616",2020-07-09,"08:00","Arunachal Pradesh",109,2,287,11,0,4
"617",2020-07-10,"08:00","Arunachal Pradesh",120,2,302,15,0,11
"618",2020-07-11,"08:00","Arunachal Pradesh",120,2,335,33,0,0
"619",2020-07-12,"08:00","Arunachal Pradesh",125,2,341,6,0,5
"620",2020-07-13,"08:00","Arunachal Pradesh",138,2,359,18,0,13
"621",2020-07-14,"08:00","Arunachal Pradesh",145,2,387,28,0,7
"622",2020-07-15,"08:00","Arunachal Pradesh",153,3,462,75,1,8
"623",2020-07-16,"08:00","Arunachal Pradesh",153,3,462,0,0,0
"624",2020-07-17,"08:00","Arunachal Pradesh",153,3,543,81,0,0
"625",2020-07-18,"08:00","Arunachal Pradesh",175,3,609,66,0,22
"626",2020-07-19,"08:00","Arunachal Pradesh",274,3,650,41,0,99
"627",2020-07-20,"08:00","Arunachal Pradesh",282,3,740,90,0,8
"628",2020-07-21,"08:00","Arunachal Pradesh",285,3,790,50,0,3
"629",2020-07-22,"08:00","Arunachal Pradesh",303,3,858,68,0,18
"630",2020-07-23,"08:00","Arunachal Pradesh",314,3,949,91,0,11
"631",2020-07-24,"08:00","Arunachal Pradesh",334,3,991,42,0,20
"632",2020-07-25,"08:00","Arunachal Pradesh",392,3,1056,65,0,58
"633",2020-07-26,"08:00","Arunachal Pradesh",428,3,1126,70,0,36
"634",2020-07-27,"08:00","Arunachal Pradesh",505,3,1158,32,0,77
"635",2020-07-28,"08:00","Arunachal Pradesh",574,3,1239,81,0,69
"636",2020-07-29,"08:00","Arunachal Pradesh",617,3,1330,91,0,43
"637",2020-07-30,"08:00","Arunachal Pradesh",677,3,1410,80,0,60
"638",2020-07-31,"08:00","Arunachal Pradesh",827,3,1484,74,0,150
"639",2020-08-01,"08:00","Arunachal Pradesh",918,3,1591,107,0,91
"640",2020-08-02,"08:00","Arunachal Pradesh",969,3,1673,82,0,51
"641",2020-08-03,"08:00","Arunachal Pradesh",996,3,1698,25,0,27
"642",2020-08-04,"08:00","Arunachal Pradesh",1063,3,1758,60,0,67
"643",2020-08-05,"08:00","Arunachal Pradesh",1105,3,1790,32,0,42
"644",2020-08-06,"08:00","Arunachal Pradesh",1210,3,1855,65,0,105
"645",2020-08-07,"08:00","Arunachal Pradesh",1245,3,1948,93,0,35
"646",2020-08-08,"08:00","Arunachal Pradesh",1326,3,2049,101,0,81
"647",2020-08-09,"08:00","Arunachal Pradesh",1430,3,2117,68,0,104
"648",2020-08-10,"08:00","Arunachal Pradesh",1482,3,2155,38,0,52
"649",2020-08-11,"08:00","Arunachal Pradesh",1592,3,2231,76,0,110
"650",2020-08-12,"08:00","Arunachal Pradesh",1634,3,2327,96,0,42
"651",2020-08-13,"08:00","Arunachal Pradesh",1659,3,2430,103,0,25
"652",2020-08-14,"08:00","Arunachal Pradesh",1718,4,2512,82,1,59
"653",2020-08-15,"08:00","Arunachal Pradesh",1750,5,2607,95,1,32
"654",2020-08-16,"08:00","Arunachal Pradesh",1771,5,2658,51,0,21
"655",2020-08-17,"08:00","Arunachal Pradesh",1808,5,2701,43,0,37
"656",2020-08-18,"08:00","Arunachal Pradesh",1893,5,2741,40,0,85
"657",2020-08-19,"08:00","Arunachal Pradesh",1949,5,2875,134,0,56
